书名,评分,评价人数,作者,出版社,url
信用创造、货币供求与经济结构,9.1,(334人评价),作者/译者： 李斌、伍戈 ,出版信息：  中国金融出版社 / 2014-12-1 / 58.00元,https://book.douban.com/subject/26314075/
财务报表分析:理论框架方法与案例,9.1,(537人评价),作者/译者： 黄世忠 ,出版信息：  中国财政经济出版社 / 2007-2-1 / 70.00元,https://book.douban.com/subject/2111085/
波动率微笑:宽客大师教你建模,9.1,(27人评价),作者/译者： 伊曼纽尔·德曼、迈克尔B.米勒 ,出版信息：  机械工业出版社 / 2018-1 / 79,https://book.douban.com/subject/27611792/
史上最伟大的交易,9.1,(51人评价),作者/译者： [美] 格里高利·祖克曼 / 绿窗小语、小小辛巴 ,出版信息：  中国人民大学出版社 / 2018-4-1 / 65.00元,https://book.douban.com/subject/30289178/
证券分析:第6版（平装上、下）,9.1,(1464人评价),作者/译者： [美] 本杰明•格雷厄姆（Benjamin Graham）、[美] 戴维•多德（David L. Dodd） / 巴曙松、陈剑 ,出版信息：  中国人民大学出版社 / 2013-4 / 129.90元,https://book.douban.com/subject/24092345/
哈林顿在现金桌:如何玩好无限注德州扑克(第二卷),9.1,(84人评价),作者/译者： 丹·哈林顿、比尔·罗伯特 / 孙培源 ,出版信息：  成都时代出版社 / 2014-9-1 / 48.00元,https://book.douban.com/subject/26282371/
哈林顿在现金桌:如何玩好无限注德州扑克(第一卷),9.1,(198人评价),作者/译者： 丹·哈林顿、比尔·罗伯特 / 孙培源 ,出版信息：  成都时代出版社 / 2014-9-1 / 52.00元,https://book.douban.com/subject/26311149/
彼得·林奇的成功投资,9.1,(2614人评价),作者/译者： 彼得·林奇、约翰·罗瑟查尔德 / 刘建位、徐晓杰 ,出版信息：  机械工业出版社 / 2010-4-1 / 38.00元,https://book.douban.com/subject/4827219/
从资本家手中拯救资本主义:捍卫金融市场自由，创造财富和机会,9.1,(125人评价),作者/译者： 拉古拉迈•拉詹 (Raghuram G. Rajan) ,出版信息：  中信出版社 / 2015-12-31 / CNY 48.00,https://book.douban.com/subject/26696883/
MarketWizards:InterviewswithTopTraders,9.1,(105人评价),作者/译者： Jack D. Schwager ,出版信息：  Collins / 1993-01-27 / USD 17.00,https://book.douban.com/subject/1763719/
金融建模与投资管理中的数学,9.1,(26人评价),作者/译者： 塞尔焦·M·福卡尔迪、弗兰克·J·法博齐 / 龙永红、何宗炎 ,出版信息：  中国人民大学出版社 / 2011-1 / 78.00元,https://book.douban.com/subject/6024108/
金融时间序列分析,9.1,(180人评价),作者/译者： Ruey S.Tsay / 王辉、潘家柱 ,出版信息：  人民邮电出版社 / 2009-6-1 / 79.00元,https://book.douban.com/subject/3776705/
期货市场技术分析,9.1,(2504人评价),作者/译者： [美]约翰.墨菲 / 丁圣元 ,出版信息：  地震出版社 / 1994-5-1 / 80.00元,https://book.douban.com/subject/1089991/
创新陷阱:医疗投资的挑战,9.1,(101人评价),作者/译者： 赵衡、孙雯艺 ,出版信息：  北京日报出版社 / 2018-3 / 79.00元,https://book.douban.com/subject/30187870/
公司理财:原书第8版,9.1,(616人评价),作者/译者： 斯蒂芬 A.罗斯 / 吴世农、沈艺峰、王志强 ,出版信息：  机械工业出版社 / 2009-5-1 / 80.00元,https://book.douban.com/subject/3776682/
策略投资,9.0,(588人评价),作者/译者： 王成、韦笑 ,出版信息：  地震出版社 / 2012-1 / 80.00元,https://book.douban.com/subject/10568233/
金融怪杰：华尔街的顶级交易员（典藏版）,9.0,(62人评价),作者/译者： 杰克D.施瓦格 ,出版信息：  机械工业出版社 / 2018-7 / 80,https://book.douban.com/subject/30273539/
公司财务原理,9.0,(196人评价),作者/译者： 理查德 A.布雷利、斯图尔特 C.迈尔斯 / 方曙红 等 ,出版信息：  机械工业出版社 / 2004-4-1 / 108.00元,https://book.douban.com/subject/1157539/
基业长青:企业永续经营的准则,9.0,(98人评价),作者/译者： [美] 吉姆·柯林斯、杰里·波勒斯 / 真如 ,出版信息：  中信出版集团 / 2019-11 / 69,https://book.douban.com/subject/34883707/
TheMostImportantThing:UncommonSensefortheThoughtfulInvestor,9.0,(207人评价),作者/译者： Howard Marks ,出版信息：  Columbia University Press / 2011-5-1 / USD 29.95,https://book.douban.com/subject/5998772/
新威科夫操盘法：揭秘对冲基金不愿公开的交易策略（珍藏版）:揭秘对冲基金不愿公开的交易策略,9.0,(57人评价),作者/译者： 孟洪涛（Edward Meng） ,出版信息：  山西人民出版社 / 2019-7-1 / 88元,https://book.douban.com/subject/34467572/
笑傲股市（原书第4版·典藏版）,9.0,(75人评价),作者/译者： [美]威廉o欧奈尔（William J.O'Neil） / 宋三江 王洋子 韩靖 关旭 ,出版信息：  机械工业出版社 / 2018-8 / 99.00,https://book.douban.com/subject/30289854/
股市真规则:世界顶级评级机构的投资真经,9.0,(1444人评价),作者/译者： 帕特·多尔西 ,出版信息：  中信出版社 / 2006-1 / 38.00元,https://book.douban.com/subject/1728725/
K线黄金定律(最新版),9.0,(24人评价),作者/译者： 股乐 ,出版信息：  世界图书出版公司 / 2004-05-01 / 25,https://book.douban.com/subject/1534519/
无常的博弈:327国债期货事件始末,9.0,(129人评价),作者/译者： 陆一 ,出版信息：  上海三联书店 / 2020-2 / 88.00元,https://book.douban.com/subject/34927633/
信贷的逻辑与常识,9.0,(611人评价),作者/译者： 刘元庆 ,出版信息：  中信出版集团 / 2016-12 / 79.00元,https://book.douban.com/subject/27038261/
期权波动率与定价：高级交易策略与技巧:最受欢迎的期权经典必读书每一位期权交易员都不能错过纳坦恩伯格的,9.0,(111人评价),作者/译者： （美）谢尔登•纳坦恩伯格（Sheldon Natenberg） / 韩冰洁 ,出版信息：  机械工业出版社 / 2014-10 / 100.00,https://book.douban.com/subject/26220899/
银行理财蓝宝书:透视银行理财的运行内幕,9.0,(69人评价),作者/译者： 谭松珩、李奇霖、梁路平 ,出版信息：  上海财经大学出版社 / 2017-6 / RMB 38.00,https://book.douban.com/subject/27095124/
达摩达兰论投资:成功的策略和成功的投资者(第二版),9.0,(34人评价),作者/译者： 阿斯沃斯·达摩达兰 / 李昆 ,出版信息：  东北财经大学出版社 / 2015-1 / 68.00元,https://book.douban.com/subject/26417501/
会走路的钱（上）:普通人家十年一千万理财实录,9.0,(230人评价),作者/译者： ,出版信息： BayFamily / 2020-2-24 / USD 5.99,https://book.douban.com/subject/34977252/
价值之道:公司价值管理的最佳实践,9.0,(68人评价),作者/译者： 魏斌 ,出版信息：  中信出版集团 / 2018-11-1 / 88.00,https://book.douban.com/subject/30388499/
股市进阶之道：一个散户的自我修养:精装典藏版,9.0,(368人评价),作者/译者： 李杰 ,出版信息：  中国铁道出版社 / 2015-7-1 / 88.00,https://book.douban.com/subject/26427930/
