书名,评分,评价人数,作者,出版社,url
卡勒瓦拉（上下册）:外国文学名著丛书（网格本）,9.2,(60人评价),作者/译者： (芬)隆洛德编 / 孙用 ,出版信息：  人民文学出版社 / 1981 / 3.05元,https://book.douban.com/subject/2028333/
泥淖之子:现代诗歌从浪漫主义到先锋派（扩充版）,9.2,(167人评价),作者/译者： [墨西哥] 奥克塔维奥·帕斯 / 陈东飚 ,出版信息：  广西人民出版社 / 2018-1 / 48.80元,https://book.douban.com/subject/27200251/
唐诗三百首全解,9.2,(317人评价),作者/译者： 蘅塘退士 / 赵昌平 ,出版信息：  复旦大学出版社 / 2006-7-1 / 28.00元,https://book.douban.com/subject/1857104/
北岛集,9.2,(99人评价),作者/译者： 北岛 ,出版信息：  活字文化；生活·读书·新知三联书店 / 2016-1 / 502.00元,https://book.douban.com/subject/26739163/
中国当代新诗史,9.2,(69人评价),作者/译者： 洪子诚、刘登翰 ,出版信息：  北京大学出版社 / 2010-06-01 / 60.00元,https://book.douban.com/subject/4861750/
被开拓的诗世界,9.2,(131人评价),作者/译者： 程千帆、莫砺锋、张宏生 ,出版信息：  上海古籍出版社 / 1990 / 4.65,https://book.douban.com/subject/2226279/
里尔克诗全集（第一卷）:生前正式出版诗集,9.2,(306人评价),作者/译者： [奥] 赖纳·马利亚·里尔克 / 陈宁 ,出版信息：  商务印书馆 / 2016-1-1 / 145.00,https://book.douban.com/subject/26671891/
淺談,9.2,(23人评价),作者/译者： Anne Carson / 陳育虹 ,出版信息：  寶瓶文化 / 2020-7-28 / NTD 270,https://book.douban.com/subject/35183835/
地狱一季,9.2,(462人评价),作者/译者： (法)兰波 / 王道乾 ,出版信息：  花城出版社 / 1991.1 / 1.75,https://book.douban.com/subject/2969656/
给青年诗人的十封信,9.2,(784人评价),作者/译者： [奥地利]  莱内·马利亚·里尔克 / 冯至 ,出版信息：  上海人民出版社 / 2019-8 / 38,https://book.douban.com/subject/34787551/
二十首情詩和一首絕望的歌,9.2,(71人评价),作者/译者： 聶魯達 / 陳黎、張芬齡 ,出版信息：  九歌出版社 / 2016-10-1 / NTD 280,https://book.douban.com/subject/26908162/
顾随诗词讲记,9.2,(1051人评价),作者/译者： 顾随、[加拿大] 叶嘉莹 ,出版信息：  中国人民大学出版社 / 二零零六年四月 / 24.80元,https://book.douban.com/subject/1770652/
嚎叫,9.2,(370人评价),作者/译者： 艾倫金斯堡(Allen Ginsberg) / 崔舜華、蔡琳森 ,出版信息：  木馬文化 / 2015-8 / NT$280,https://book.douban.com/subject/26575337/
普希金长诗选,9.2,(44人评价),作者/译者： 余振 / 外国文学出版社 ,出版信息：  1984-11 / 1.50元/2.75元,https://book.douban.com/subject/2269487/
古希腊抒情诗集（全4册）,9.2,(104人评价),作者/译者： [德] 恩斯特·狄尔 编 / 王扬 ,出版信息：  上海人民出版社 / 2018-9 / 288.00元,https://book.douban.com/subject/30193117/
方言,9.2,(18人评价),作者/译者： 叶丹 ,出版信息：  长江文艺出版社 / 2020-11-20 / 46,https://book.douban.com/subject/35283421/
伊利亚特:古希腊语—汉语对照本、2012年最新修订,9.2,(550人评价),作者/译者： [古希腊]荷马 / 罗念生、王焕生 ,出版信息：  上海人民出版社 / 2012-7-1 / 168.00元,https://book.douban.com/subject/10831381/
