书名,评分,评价人数,作者,出版社,url
中苏关系史纲:1917-1991年中苏关系若干问题再探讨,9.4,(198人评价),作者/译者： 沈志华 ,出版信息：  社会科学文献出版社 / 2016-10 / 198.00元,https://book.douban.com/subject/26897412/
慈禧全传,9.4,(980人评价),作者/译者： 高阳 ,出版信息：  新星出版社 / 2015-6 / 398.00元,https://book.douban.com/subject/26305373/
魏晋之际的政治权力与家族网络,9.4,(2396人评价),作者/译者： 仇鹿鸣 ,出版信息：  上海古籍出版社 / 2015-6-1 / 76.00元,https://book.douban.com/subject/26377063/
春秋左传研究,9.4,(29人评价),作者/译者： 童书业 ,出版信息：  上海人民出版社 / 2019-5 / 58,https://book.douban.com/subject/33395621/
传统十论:本土社会的制度、文化及其变革,9.4,(579人评价),作者/译者： 秦晖 ,出版信息：  山西人民出版社 / 2019-10 / 88.00元,https://book.douban.com/subject/34788663/
郑天挺明史讲义（全3册）,9.4,(23人评价),作者/译者： 郑天挺 著、孙卫国等 整理 ,出版信息：  中华书局 / 2017-12 / 258.00元,https://book.douban.com/subject/27604670/
中华活页文选:合订本（四）61-70,9.4,(13人评价),作者/译者： 中华书局、司马迁 ,出版信息：  中华书局 / 1962-11 / 1.00,https://book.douban.com/subject/24526977/
中國地方行政制度史:魏晉南北朝地方行政制度,9.4,(97人评价),作者/译者： 嚴耕望 ,出版信息：  上海古籍出版社 / 2007-3 / 78.00元,https://book.douban.com/subject/2156250/
三国志,9.4,(3063人评价),作者/译者： [晉] 陈寿 (撰)、[宋] 裴松之 (注) ,出版信息：  中华书局 / 2006-9 / 36.00元,https://book.douban.com/subject/1926289/
史记选:中国古典文学读本丛书典藏,9.4,(51人评价),作者/译者： 王伯祥   选注 ,出版信息：  人民文学出版社 / 2018-1-1 / 55.00元,https://book.douban.com/subject/30129248/
北平历史地理,9.4,(474人评价),作者/译者： 侯仁之 / 邓辉、申雨平、毛怡 ,出版信息：  外语教学与研究出版社 / 2013-11-1 / CNY 72.00,https://book.douban.com/subject/25788139/
唐代政治史述论稿,9.4,(268人评价),作者/译者： 陈寅恪 ,出版信息：  上海古籍出版社 / 1997-12-01 / 10.00元,https://book.douban.com/subject/1410929/
中国古代史读本,9.4,(128人评价),作者/译者： 陈苏镇、张帆 ,出版信息：  北京大学出版社 / 2006-1-1 / 70.00元,https://book.douban.com/subject/1490542/
