书名,评分,评价人数,作者,出版社,url
昨日的美食05,9.1,(272人评价),作者/译者： 吉永史 / 尤楷茵 ,出版信息：  尖端漫畫 / 2012-9-18 / NT$120,https://book.douban.com/subject/19998130/
深夜食堂08,9.1,(3219人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  浦睿文化·湖南文艺出版社 / 2013-6 / 25,https://book.douban.com/subject/23780881/
深夜食堂10,9.1,(2580人评价),作者/译者： 安倍夜郎 / 丁世佳 ,出版信息：  新經典圖文傳播有限公司 / 2012-11-30 / NT$ 200,https://book.douban.com/subject/20390101/
绝不失手的基础料理:韩国国民食谱书,9.1,(31人评价),作者/译者： [韩] Super Recipe 月刊志 / 冯雪 ,出版信息：  后浪丨贵州人民出版社 / 2020-8 / 110.00元,https://book.douban.com/subject/35169062/
深夜食堂01,9.1,(17878人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  湖南文艺出版社 / 2013-1 / 25.00元,https://book.douban.com/subject/20470917/
昨日的美食7,9.1,(137人评价),作者/译者： 吉永史 / 尤楷茵 ,出版信息：  尖端出版社 / 2014-4-3 / 130nt,https://book.douban.com/subject/25865089/
手指壽司,9.1,(42人评价),作者/译者： Sakamoto Kazuo ,出版信息：  人人出版 / 2009 / 95.00元,https://book.douban.com/subject/3819562/
世界葡萄酒地图（第七版）,9.1,(56人评价),作者/译者： [英]休•约翰逊、[英]杰西斯•罗宾逊 / 吕杨、严轶韵、汪子懿、汪海滨、颜晓燕、朱明晖 ,出版信息：  中信出版社 / 2014-9-1 / 518.00 元,https://book.douban.com/subject/26578454/
深夜食堂03,9.1,(8317人评价),作者/译者： [日] 安倍夜郎 / 陈颖 ,出版信息：  湖南文艺出版社 / 2013-1 / 25.00元,https://book.douban.com/subject/20470913/
雅舍谈吃,9.1,(138人评价),作者/译者： 梁实秋 ,出版信息：  江苏文艺出版社 / 2013-10 / 35元,https://book.douban.com/subject/25774775/
昨日的美食13,9.0,(41人评价),作者/译者： 吉永史 / 蔡雅婷 ,出版信息：  尖端出版 / 2018-3-16 / NT$ 130,https://book.douban.com/subject/30144399/
山與食欲與我(01),9.0,(64人评价),作者/译者： 信濃川日出雄 / 周先姝 ,出版信息：  青文出版社股份有限公司 / 2017-3-16 / NT130,https://book.douban.com/subject/27615975/
