书名,评分,评价人数,作者,出版社,url
激荡三十年:中国企业1978-2008（珍藏图文版）,8.6,(13693人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2008-7-1 / 32.00元,https://book.douban.com/subject/3151575/
价值投资入门与实战,8.6,(104人评价),作者/译者： 叶城 ,出版信息：  金城出版社 / 2020-8 / 99元,https://book.douban.com/subject/35218435/
海龟交易法则,8.6,(389人评价),作者/译者： （美）费思 / 乔江涛 ,出版信息：  中信出版社 / 2010-12-1 / 42.00元,https://book.douban.com/subject/5377571/
去梯言-股票大作手操盘术:彼得·林奇、索罗斯点评版,8.6,(43人评价),作者/译者： 杰西·利弗摩尔 ,出版信息：  立信会计出版社 / 2016-2-1 / CNY 29.00,https://book.douban.com/subject/30188415/
永不朽坏的钱囊,8.6,(31人评价),作者/译者： 安多马 ,出版信息：  上海三联书店 / 2011-9 / 22.00元,https://book.douban.com/subject/6891137/
富裕，属于口袋装满快乐的人,8.6,(99人评价),作者/译者： (肯尼亚) 戴维·卡梅伦·吉坎蒂 / 谢佳真 ,出版信息：  华夏出版社 / 2018-9-1 / CNY 49.00,https://book.douban.com/subject/30341680/
TheMillionaireFastlane:CracktheCodetoWealthandLiveRichforaLifetime,8.6,(232人评价),作者/译者： MJ DeMarco ,出版信息：  Viperion Publishing / 2011-12-4 / USD 22.95,https://book.douban.com/subject/5997269/
本田健的快樂致富聖經:讓七百萬人受惠的財富傳道師帶你找到專屬於你的富足,8.6,(58人评价),作者/译者： 本田健 / 卓文怡 ,出版信息：  方智出版社股份有限公司 / 2016-2-1 / NT$270,https://book.douban.com/subject/27146693/
一个农民的亿万传奇,8.6,(757人评价),作者/译者： 傅海棠 ,出版信息：  中国经济出版社 / 2013-4 / 36.00元,https://book.douban.com/subject/24385064/
富爸爸投资指南,8.6,(75人评价),作者/译者： (美)罗伯特·清崎 莎伦·莱希特 / 萧明 ,出版信息：  南海出版社 / 2011-4 / 45.00元,https://book.douban.com/subject/6436934/
投资最重要的事（全新升级版）,8.6,(1204人评价),作者/译者： [美] 霍华德·马克斯 / 李莉、石继志 ,出版信息：  中信出版集团 / 2015-9 / 69.00元,https://book.douban.com/subject/26634824/
彼得·林奇的成功投资:典藏版,8.6,(214人评价),作者/译者： 彼得·林奇、约翰·罗瑟查尔德 / 刘建位、徐晓杰 ,出版信息：  机械工业出版社 / 2018-5 / 80.00元,https://book.douban.com/subject/30244481/
巴菲特的护城河:降低风险、提高获利的股市真规则,8.6,(141人评价),作者/译者： [美] 帕特•多尔西 / 刘寅龙 ,出版信息：  中国经济出版社 / 2019-1-22 / 55.00元,https://book.douban.com/subject/30439122/
漫步华尔街,8.6,(797人评价),作者/译者： [美] 伯顿 G. 马尔基尔 / 张伟 ,出版信息：  机械工业出版社 / 2012-5-8 / 56.00元,https://book.douban.com/subject/10606457/
财富自由之路,8.6,(5352人评价),作者/译者： 李笑来 ,出版信息：  电子工业出版社 / 2017-8 / 79.00,https://book.douban.com/subject/27094706/
失落的百年致富圣经,8.5,(60人评价),作者/译者： (美)华勒思·华特斯//P·T·巴纳姆//乔治·克拉森|译者:肖卫 / 肖卫 ,出版信息：  中国华侨 / 2008-5 / 32.00元,https://book.douban.com/subject/3064302/
罗杰斯环球投资旅行,8.5,(460人评价),作者/译者： 吉姆・罗杰斯 / 胡凝等 ,出版信息：  江苏人民出版社 / 1998-4 / 23.00元,https://book.douban.com/subject/1069660/
