书名,评分,评价人数,作者,出版社,url
特权:圣保罗中学精英教育的幕后,8.4,(865人评价),作者/译者： 西莫斯·可汗 / 蔡寒韫 ,出版信息：  华东师范大学出版社 / 2016-1 / 42.8,https://book.douban.com/subject/26705829/
天才基本法·完结篇,8.9,(1967人评价),作者/译者： 长洱 ,出版信息：  江苏凤凰文艺出版社 / 2019-9 / 78.00元,https://book.douban.com/subject/34816684/
洛克菲勒家书:关于工作的38个忠告,8.5,(137人评价),作者/译者： 金南凡 ,出版信息：  人民邮电出版社 / 2011-6 / 25.00元,https://book.douban.com/subject/6425387/
盗火者:中国教育革命静悄悄,8.8,(513人评价),作者/译者： 邓康延、梁罗兴 ,出版信息：  新星出版社 / 2014-11-1 / CNY 42.00,https://book.douban.com/subject/26133770/
故事知道怎么办:如何让孩子有令人惊喜的改变,8.3,(362人评价),作者/译者： (澳大利亚)苏珊·佩罗 / 重本、童乐 译、林小夕 审校 ,出版信息：  天津教育出版社 / 2011-8 / 45.00元,https://book.douban.com/subject/6800784/
学校如何运转,8.7,(222人评价),作者/译者： 李希贵 ,出版信息：  教育科学出版社 / 2019-8 / 68.00元,https://book.douban.com/subject/34809418/
不成熟的父母,8.7,(847人评价),作者/译者： [美] 琳赛·吉布森（Lindsay C. Gibson） / 魏宁、况辉 ,出版信息：  机械工业出版社 / 2017-6 / 45.00,https://book.douban.com/subject/27045252/
美国精神的封闭,8.8,(1310人评价),作者/译者： [美] 艾伦·布卢姆 / 战旭英、冯克利 ,出版信息：  译林出版社 / 2007-10-24 / 28.00元,https://book.douban.com/subject/2287712/
创造性思维:人工智能之父马文·明斯基论教育,7.6,(76人评价),作者/译者： [美] 马文·明斯基(Marvin Minsky)、[美] 辛西娅·所罗门(Cynthia Solomon)、[美] 肖潇(Xiao Xiao) / 倪晚成、刘东昌、张海东 ,出版信息：  人民邮电出版社 / 2020-4 / 59.00元,https://book.douban.com/subject/35009860/
做孩子最好的英语学习规划师:中国儿童英语习得全路线图,8.6,(1374人评价),作者/译者： 盖兆泉 ,出版信息：  外研社 / 2015-2-1 / 49.8,https://book.douban.com/subject/26605738/
