书名,评分,评价人数,作者,出版社,url
DesigningwithWebStandards(2ndEdition),8.3,(25人评价),作者/译者： Jeffrey Zeldman ,出版信息：  Peachpit Press / 2006-07-06 / USD 44.99,https://book.douban.com/subject/1812358/
创造突破性产品:从产品策略到项目定案的创新,8.3,(345人评价),作者/译者： Jonathan Cagan、Craig M.Vogel ,出版信息：  机械工业出版社 / 2004-1 / 35.00元,https://book.douban.com/subject/1139356/
美国视觉设计学院用书:美国视觉设计学院用书,8.3,(165人评价),作者/译者： （美）蒂莫西•萨马拉 / 庞秀云 ,出版信息：  广西美术出版社 / 2013-2-20 / 89.00元,https://book.douban.com/subject/21323329/
精益创业:新创企业的成长思维,8.3,(5413人评价),作者/译者： [美] 埃里克·莱斯 / 吴彤 ,出版信息：  中信出版社 / 2012-8 / 49.00元,https://book.douban.com/subject/10945606/
DesigningforInteraction:CreatingSmartApplicationsandCleverDevices,8.3,(63人评价),作者/译者： Dan Saffer ,出版信息：  New Riders / 2006-7-28 / USD 45.00,https://book.douban.com/subject/1868081/
怪诞行为学:可预测的非理性,8.3,(13629人评价),作者/译者： [美]艾瑞里 / 赵德亮、夏蓓洁 ,出版信息：  中信出版社 / 2010-9 / 45.00元,https://book.douban.com/subject/4929844/
品牌交互化设计:UX/UI设计完全指导手册,8.3,(14人评价),作者/译者： 马克.斯皮斯 ,出版信息：  中国青年出版社 / 2017-10-1 / 89.90,https://book.douban.com/subject/30134184/
创业维艰:如何完成比难更难的事,8.3,(8549人评价),作者/译者： 本·霍洛维茨 Ben Horowitz / 杨晓红、钟莉婷 ,出版信息：  中信出版社 / 2015-2 / 49,https://book.douban.com/subject/26306686/
SimpleandUsableStrategiesforInteractionDesign,8.3,(39人评价),作者/译者： Giles Colborne ,"出版信息：  New Riders Press / October 1, 2010 / $29.99",https://book.douban.com/subject/5283482/
增长黑客:如何低成本实现爆发式成长,8.3,(3763人评价),作者/译者： Sean Ellis / 张溪梦 ,出版信息：  中信出版集团股份有限公司 / 2017-11-1 / CNY 59.00,https://book.douban.com/subject/27593848/
图形对话:什么是信息设计,8.3,(78人评价),作者/译者： 孙皓琼 ,出版信息：  清华大学出版社 / 2011-10 / 88.00元,https://book.douban.com/subject/7063317/
