书名,评分,评价人数,作者,出版社,url
"IntroductiontoLinearOptimization:AthenaScientificSeriesinOptimizationandNeuralComputation,6",9.1,(83人评价),作者/译者： Dimitris Bertsimas、John N. Tsitsiklis ,出版信息：  Athena Scientific / 1997-02-01 / USD 89.00,https://book.douban.com/subject/2157943/
HowtoDesignPrograms:AnIntroductiontoProgrammingandComputing,9.1,(148人评价),作者/译者： Matthias Felleisen、Robert Bruce Findler、Matthew Flatt、Shriram Krishnamurthi ,出版信息：  The MIT Press / 2001-2-12 / 71.00美元,https://book.douban.com/subject/1787103/
离散数学及其应用（原书第5版）,9.1,(653人评价),作者/译者： [美] Kenneth H. Rosen / 袁崇义 ,出版信息：  机械工业出版社 / 2007-6 / 79.00元,https://book.douban.com/subject/2130743/
TheAlgorithmDesignManual,9.1,(121人评价),作者/译者： Steven S Skiena ,出版信息：  Springer / 2011-11-14 / GBP 55.07,https://book.douban.com/subject/3072383/
"IntroductiontoAlgorithms,ThirdEdition(InternationalEdition)",9.1,(22人评价),作者/译者： T Cormen、C Leiserson、R Rivest、C Stein ,出版信息：  MIT Press / 2009-8-20 / GBP 42.95,https://book.douban.com/subject/4253837/
离散数学及其应用,9.1,(52人评价),作者/译者： Kenneth H.Rosen ,出版信息：  机械工业出版社 / 2012-11 / 99.00元,https://book.douban.com/subject/20280302/
ProblemSolvingwithAlgorithmsandDataStructuresUsingPythonSECONDEDITION,9.1,(134人评价),作者/译者： Bradley N. Miller、David L. Ranum ,"出版信息：  Franklin, Beedle & Associates / 2011-8-22 / USD 45.00",https://book.douban.com/subject/21325184/
Hacker'sDelight,9.1,(22人评价),作者/译者： Henry S. Warren ,出版信息：  Addison-Wesley Professional / 2012-10-5 / USD 59.99,https://book.douban.com/subject/10756419/
图解密码技术,9.1,(369人评价),作者/译者： [日] 结城浩 / 周自恒 ,出版信息：  人民邮电出版社 / 2014-12 / 79.00元,https://book.douban.com/subject/26265544/
组合数学教程,9.0,(47人评价),作者/译者： 范林特 / 刘振宏、赵振江 ,出版信息：  机械工业出版社 / 2007-4 / 49.00元,https://book.douban.com/subject/2044626/
我们在四维空间可以做什么:不用计算的18堂数学课,9.0,(83人评价),作者/译者： ［澳］马特·帕克（Matt Parker） / 李轩 ,出版信息：  后浪 | 北京联合出版公司 / 2020-7 / 48.00元,https://book.douban.com/subject/33503403/
GrokkingAlgorithms:Anillustratedguideforprogrammersandothercuriouspeople,9.0,(118人评价),作者/译者： Aditya Bhargava ,出版信息：  Manning Publications / 2015-12-31 / USD 44.99,https://book.douban.com/subject/26366784/
算法引论:一种创造性方法,9.0,(202人评价),作者/译者： [美]Udi Manber / 黄林鹏、谢瑾奎、陆首博、等 ,出版信息：  电子工业出版社 / 2005-9-1 / 35.00元,https://book.douban.com/subject/1436134/
集体智慧编程,9.0,(1498人评价),作者/译者： TOBY SEGARAN / 莫映、王开福 ,出版信息：  电子工业出版社 / 2009-1 / 59.80元,https://book.douban.com/subject/3288908/
数据挖掘导论:（英文版）,9.0,(59人评价),作者/译者： (美)Pang-Ning Tan、Michael Steinbach、Vipin Kumar ,出版信息：  机械工业出版社 / 2010-9 / 59.00元,https://book.douban.com/subject/5286107/
ProbabilisticGraphicalModels:PrinciplesandTechniques,9.0,(151人评价),作者/译者： Daphne Koller、Nir Friedman ,出版信息：  The MIT Press / 2009-7-31 / USD 120.00,https://book.douban.com/subject/4007200/
AlgorithmDesign,9.0,(213人评价),作者/译者： Jon Kleinberg、Éva Tardos ,出版信息：  Addison-Wesley / 2005-3-26 / USD 144.20,https://book.douban.com/subject/1475870/
挑战程序设计竞赛,9.0,(315人评价),作者/译者： [日]秋叶拓哉、[日]岩田阳一、[日]北川宜稔 / 巫泽俊、庄俊元、李津羽 ,出版信息：  人民邮电出版社 / 2013-7-1 / CNY 79.00,https://book.douban.com/subject/24749842/
算法新解,9.0,(73人评价),作者/译者： 刘新宇 ,出版信息：  人民邮电出版社 / 2016-12-1 / CNY 99.00,https://book.douban.com/subject/26931430/
