书名,评分,评价人数,作者,出版社,url
征服的怒潮:1942—1944，从瓜岛战役到菲律宾海战役,8.9,(69人评价),作者/译者： [美]伊恩·托尔 / 徐彬、曹军、王小琛 ,出版信息：  中信出版集团 / 2020-9 / 118,https://book.douban.com/subject/35100338/
不折之鹰:二战中的波兰和波兰人,8.7,(181人评价),作者/译者： [英]哈莉克·科汉斯基 / 何娟、陈燕伟 ,出版信息：  中国青年出版社 / 2015-11-1 / 79.00元,https://book.douban.com/subject/26646483/
三国兵争要地与攻守战略研究,9.2,(210人评价),作者/译者： 宋杰 ,出版信息：  中华书局 / 2019-1 / 238.00元,https://book.douban.com/subject/30406745/
最寒冷的冬天:美国人眼中的朝鲜战争,7.5,(1282人评价),作者/译者： 大卫•哈伯斯塔姆 / 王祖宁、刘寅龙 ,出版信息：  重庆出版社 / 2010-10 / 58.00元,https://book.douban.com/subject/5290283/
中国军事通史,9.3,(37人评价),作者/译者： 军事科学院 主编 ,出版信息：  军事科学出版社 / 1998-10 / 1390.00元,https://book.douban.com/subject/1735469/
中国抗日战争正面战场作战记:（上、下册）,8.8,(170人评价),作者/译者： 郭汝瑰 ,出版信息：  江苏人民出版社 / 2005-01 / 68.00,https://book.douban.com/subject/1227902/
当兵:华北根据地农民如何走向战场,8.6,(247人评价),作者/译者： 齐小林 ,出版信息：  四川人民出版社 / 2015-6-1 / CNY 46.00,https://book.douban.com/subject/26639522/
竞逐富强:公元1000年以来的技术、军事与社会,8.2,(15人评价),作者/译者： [美] 威廉·麦克尼尔 / 孙岳 ,出版信息：  中信出版社 / 2020-12-15 / 98.00元,https://book.douban.com/subject/35216656/
最后的大队:蒋介石与日本军人,7.1,(328人评价),作者/译者： [日]野岛刚 / 芦荻 ,出版信息：  社会科学文献出版社•甲骨文 / 2016-9-30 / 58.00元,https://book.douban.com/subject/26869147/
现代的异化:日本陆军史：1878-1945,7.8,(105人评价),作者/译者： [日]户部良一 / 韦平和、孙维珍 ,出版信息：  社会科学文献出版社 / 2019-5 / 59.00元,https://book.douban.com/subject/33406373/
战争论（全三卷）,8.9,(296人评价),作者/译者： [德] 克劳塞维茨 / 中国人民解放军军事科学院 ,出版信息：  商务印书馆 / 1997-02 / 55.00元,https://book.douban.com/subject/1023495/
空中英豪:美国第八航空队对纳粹德国的空中之战,9.3,(76人评价),作者/译者： 唐纳德·L·米勒 / 小小冰人 ,出版信息：  人民日报出版社 / 2014-1-20 / 128.00元,https://book.douban.com/subject/25804639/
TheSecondWorldWars:HowtheFirstGlobalConflictWasFoughtandWon,0.0,(少于10人评价),作者/译者： Victor Davis Hanson ,出版信息：  Basic Books / 2017-10-17 / USD 40.00,https://book.douban.com/subject/27050058/
纸上谈兵:中国古代战争史札记,7.5,(114人评价),作者/译者： 张明扬 ,出版信息：  山西人民出版社 / 2020-9 / 68.00,https://book.douban.com/subject/35127750/
彭大将军,7.5,(110人评价),作者/译者： 关河五十州 ,出版信息：  现代出版社 / 2015-7 / 39.80,https://book.douban.com/subject/26614559/
大崩溃,8.7,(622人评价),作者/译者： 都梁 ,出版信息：  北京联合出版公司 / 2012-11 / 49.80元,https://book.douban.com/subject/20259784/
欧洲争夺战,0.0,(少于10人评价),作者/译者： [澳]切斯特·威尔莫特（Chester Wilmot） / 钮先钟 ,出版信息：  新华出版社 / 2021-3 / 168.00元,https://book.douban.com/subject/35226760/
经略幽燕:宋辽战争军事灾难的战略分析,8.8,(325人评价),作者/译者： 曾瑞龙 ,出版信息：  北京大学出版社 / 2013-1 / 49.00元,https://book.douban.com/subject/20399472/
西方战争艺术,8.8,(182人评价),作者/译者： [美] 阿彻·琼斯（Archer Jone / 刘克俭、刘卫国 ,出版信息：  中国青年出版社 / 2001-1 / 42.00元,https://book.douban.com/subject/2008590/
竞逐富强:公元1000年以来的技术，军事与社会,8.8,(163人评价),作者/译者： 威廉·H·麦尼尔 (William H.McNeill) / 倪大昕、杨润殷 ,出版信息：  上海辞书出版社 / 2013-1-1 / 58.00元,https://book.douban.com/subject/21268040/
粟裕军事文集,9.2,(21人评价),作者/译者： 粟 裕；孙克骥 ,出版信息：  解放军出版社 / 1989-07 / 9.80,https://book.douban.com/subject/1042297/
冷战:交易·谍影·谎言·真相,8.0,(966人评价),作者/译者： [美] 约翰·刘易斯·加迪斯 / 翟强、张静 ,出版信息：  社会科学文献出版社 / 2016-12 / 49.00元,https://book.douban.com/subject/26912644/
步兵攻击,8.3,(174人评价),作者/译者： 埃尔温·隆美尔 / 曹磊 ,出版信息：  时代文艺出版社 / 2014-2 / 39.00元,https://book.douban.com/subject/25790419/
士兵之死:世界阵亡史,0.0,(目前无人评价),作者/译者： [美]迈克尔·史蒂文森 ,出版信息：  伍恩莎 / 生活·读书·新知三联书店 生活书店出版有限公司 / 2021,https://book.douban.com/subject/35268794/
从战争中走来:两代军人的对话,9.1,(173人评价),作者/译者： 张胜 ,出版信息：  生活·读书·新知三联书店 / 2013-9 / 65.00,https://book.douban.com/subject/25733363/
浩瀚大洋是赌场:大日本帝国海军兴亡史,8.4,(1391人评价),作者/译者： 俞天任 ,出版信息：  语文出版社 / 2010-05 / 52.00,https://book.douban.com/subject/4827423/
斯科尔茨内回忆录:危险仅次于希特勒的男人,7.3,(53人评价),作者/译者： [奥] 奥托·斯科尔茨内 / 陆大鹏 ,出版信息：  吉林出版集团股份有限公司 / 2018-2-1 / 128元,https://book.douban.com/subject/30140718/
遥远的桥:关于二战市场花园行动的伟大纪录,8.8,(225人评价),作者/译者： 科尼利厄斯·瑞恩 / 王义国 ,出版信息：  中国人民解放军出版社 / 2007-4 / 48.00元,https://book.douban.com/subject/2058587/
医院骑士团九百年,8.1,(28人评价),作者/译者： 马千 ,出版信息：  台海出版社 / 2018-8 / 189.80元,https://book.douban.com/subject/30288260/
日本陆军的轨迹（1931~1945）,9.1,(64人评价),作者/译者： [日] 川田稔 / 韦平和 ,出版信息：  社会科学文献出版社 / 2020-4 / 59.00元,https://book.douban.com/subject/34950106/
军事-娱乐复合体,0.0,(少于10人评价),作者/译者： 提姆·莱诺、卢克·卡德韦尔 / 陈学军 ,出版信息：  后浪丨民主与建设出版社 / 2021-3 / 39.80元,https://book.douban.com/subject/34926041/
C形包围：内忧外患下的中国突围（新版）,0.0,(13人评价),作者/译者： ,出版信息： 戴旭 / 长江文艺出版社 / 45元,https://book.douban.com/subject/30846655/
战略论:间接路线战略,8.7,(133人评价),作者/译者： 李德哈特(英) ,出版信息：  钮先钟 / 内蒙古文化出版社 / 20.00,https://book.douban.com/subject/1027808/
小型战争中的空中力量,0.0,(少于10人评价),作者/译者： ,出版信息： (美) 詹姆斯·S.科鲁姆 (James S. Corum)、(美) 雷·R.约翰逊 (Wray R. Johnson) / 航空工业出版社,https://book.douban.com/subject/35147789/
毛奇家族:一部战争史,0.0,(少于10人评价),作者/译者： [德] 奥拉夫·耶森 / 蔡玳燕、孟薇、张芸 ,出版信息：  生活·读书·新知三联书店 / 2021-1 / 59.00元,https://book.douban.com/subject/35319962/
中国，被遗忘的盟友:西方人眼中的抗日战争全史,7.5,(189人评价),作者/译者： [英]拉纳·米特 / 蒋永强、陈逾前、陈心心 ,出版信息：  新世界出版社 / 2014-6 / 49.80元,https://book.douban.com/subject/25907759/
麒麟之生死與共:生死與共,9.4,(2666人评价),作者/译者： 桔子樹 ,出版信息：  宇河文化出版有限公司 / 2011-7-5 / NT$ 238,https://book.douban.com/subject/6730371/
我的团长我的团（下部）,9.4,(4071人评价),作者/译者： 兰晓龙 ,出版信息：  新星出版社 / 2009-1 / 35.00,https://book.douban.com/subject/3511129/
未来战争:科技与全球新型冲突,7.5,(52人评价),作者/译者： [美] 罗伯特·H. 拉蒂夫 （Robert H. Latiff） / 林华 ,出版信息：  中信出版集团 · 新思文化 / 2019-7 / 38.00,https://book.douban.com/subject/33387419/
亚历山大远征记,8.1,(468人评价),作者/译者： [古希腊] 阿里安 / [英] E. 伊利夫·罗布逊 英译、李活 ,出版信息：  商务印书馆 / 1979-8 / 21.00元,https://book.douban.com/subject/1160154/
楼船铁马刘寄奴:南北朝启幕战史,7.9,(319人评价),作者/译者： 李硕 ,出版信息：  文津出版社 / 2020-7-1 / 59,https://book.douban.com/subject/35132407/
制胜的科学:拿破仑战争中的俄军战术,9.6,(24人评价),作者/译者： （俄）亚历山大·列昂尼多维奇·日莫季科夫（Alexander Leonidovich Zhmodikov） / 吴畋 ,出版信息：  江苏凤凰文艺出版社 / 2019-12-1 / 199.8,https://book.douban.com/subject/34886855/
