书名,评分,评价人数,作者,出版社,url
我的精神家园:王小波杂文自选集,9.1,(29672人评价),作者/译者： 王小波 ,出版信息：  文化艺术出版社 / 1997 / 18.80元,https://book.douban.com/subject/1014578/
孽子,9.1,(23066人评价),作者/译者： 白先勇 ,出版信息：  广西师范大学出版社 / 2010.10 / 46.00元,https://book.douban.com/subject/5337254/
清明上河图密码6:醒世大结局,9.1,(3179人评价),作者/译者： 冶文彪 ,出版信息：  上海文艺出版社 / 2019-11-11 / 69.9,https://book.douban.com/subject/34879050/
沈从文的后半生:1948-1988,9.1,(2742人评价),作者/译者： 张新颖 ,出版信息：  广西师范大学出版社 / 2014-6-1 / 59.00元,https://book.douban.com/subject/25897707/
半生缘:张爱玲全集04,9.1,(1706人评价),作者/译者： 张爱玲 ,出版信息：  北京十月文艺出版社 / 2019-3 / 55.00元,https://book.douban.com/subject/30294355/
豆汁记,9.1,(1863人评价),作者/译者： 叶广芩 ,出版信息：  中国盲文出版社 / 2009-1 / 26.00元,https://book.douban.com/subject/3395241/
平凡的世界:平凡的世界,9.1,(19399人评价),作者/译者： 路遥 ,出版信息：  北京十月文艺出版社 / 2013-5 / 99.00元,https://book.douban.com/subject/24380577/
羊道·深山夏牧场,9.1,(3458人评价),作者/译者： 李娟 ,出版信息：  上海文艺出版社 / 2012-8-25 / 24.00元,https://book.douban.com/subject/11602263/
文学回忆录:1989—1994,9.1,(37564人评价),作者/译者： 木心 口述、陈丹青 笔录 ,出版信息：  广西师范大学出版社 / 2013-1-10 / 98.00元,https://book.douban.com/subject/20440644/
华盖集,9.1,(5467人评价),作者/译者： 鲁迅 ,出版信息：  人民文学出版社 / 1973-04-01 / 0.33元,https://book.douban.com/subject/2046933/
半生缘:张爱玲全集04——小说,9.1,(17169人评价),作者/译者： 张爱玲 ,出版信息：  北京十月文艺出版社 / 2012-6-1 / 29.60元,https://book.douban.com/subject/10757938/
顾城的诗顾城的画,9.1,(6295人评价),作者/译者： 顾城 ,出版信息：  江苏文艺出版社 / 2009-1 / 22.00元,https://book.douban.com/subject/3544376/
三体3:死神永生,9.1,(2853人评价),作者/译者： 刘慈欣 ,出版信息：  重庆出版社 / 2016-7 / 48.00,https://book.douban.com/subject/26427705/
东周列国志,9.1,(1831人评价),作者/译者： （明）冯梦龙 著 / （清）蔡元放 改编 ,出版信息：  中华书局 / 2009-1 / 32.00元,https://book.douban.com/subject/3409620/
许三观卖血记,9.1,(3519人评价),作者/译者： 余华 ,出版信息：  北京十月文艺出版社 / 2017-10 / 39.50元,https://book.douban.com/subject/27141102/
