书名,评分,评价人数,作者,出版社,url
名侦探柯南1,8.9,(4545人评价),作者/译者： [日] 青山刚昌 / 青文 ,出版信息：  长春出版社 / 2002-7 / 6.90元,https://book.douban.com/subject/1210303/
成化十四年：全集,8.9,(111人评价),作者/译者： 梦溪石 ,出版信息：  北京联合出版有限公司 / 2019-10 / 156元,https://book.douban.com/subject/34940990/
寂静证词·窃语,8.9,(29人评价),作者/译者： 不明眼 ,出版信息：  现代出版社 / 2021-3 / 42.00元,https://book.douban.com/subject/35315161/
爱伦·坡的怪奇物语,8.9,(272人评价),作者/译者： [美] 埃德加·爱伦·坡 / 曹明伦 ,出版信息：  北京时代华文书局 / 2020-4 / 99.00元,https://book.douban.com/subject/30374826/
大唐狄公案,8.9,(2887人评价),作者/译者： [荷兰] 高罗佩 / 陈来元、胡明 [等] ,出版信息：  海南出版社 / 2008-6 / 98.00元,https://book.douban.com/subject/3124386/
3秒,8.8,(5817人评价),作者/译者： [法] 马克-安托万·马修 / 后浪漫 ,出版信息：  湖南美术出版社 / 2019-5 / 72.00元,https://book.douban.com/subject/30207738/
嫌疑犯X的獻身,8.8,(12620人评价),作者/译者： 東野圭吾 / 劉子倩 ,出版信息：  獨步文化 / 2006 / NT.280,https://book.douban.com/subject/1874961/
フラクション:Fraction,8.8,(735人评价),作者/译者： 駕籠真太郎 / コアマガジン / 2009,"出版信息： 11/07 / 1,575円",https://book.douban.com/subject/4136799/
史上最凶惡綁架撕票事件:64,8.8,(858人评价),作者/译者： 橫山秀夫 / 緋華璃 ,出版信息：  臺灣東販 / 2013-11-24 / NT$420,https://book.douban.com/subject/25732311/
海葵,8.8,(271人评价),作者/译者： 贝客邦 ,出版信息：  重庆出版社 / 2021-3 / 49.00元,https://book.douban.com/subject/35272690/
乌鸦:爱伦·坡短篇小说精选,8.8,(1332人评价),作者/译者： (美) 埃德加·爱伦·坡 / 曹明伦 ,出版信息：  江西人民出版社 / 2017-12 / 49.00元,https://book.douban.com/subject/27181925/
尼罗河上的惨案:精装纪念版,8.8,(1600人评价),作者/译者： [英] 阿加莎·克里斯蒂 / 张乐敏 ,出版信息：  新星出版社 / 2018-4 / 49,https://book.douban.com/subject/30133213/
克莱因壶,8.8,(17291人评价),作者/译者： [日]冈岛二人 / 张舟 ,出版信息：  化学工业出版社 / 2019-11 / 48.00元,https://book.douban.com/subject/33658616/
字母表谜案,8.8,(969人评价),作者/译者： 大山诚一郎 / 曹逸冰 ,出版信息：  河南文艺出版社 / 2021-5 / 42.00,https://book.douban.com/subject/35390390/
晚安人面瘡,8.8,(290人评价),作者/译者： 白井智之 / MIST ,出版信息：  尖端 / 2020-12-28 / NT$320.00,https://book.douban.com/subject/35218491/
告白:极善与极恶只在一念之间,8.8,(14631人评价),作者/译者： [日] 凑佳苗 / 竺家荣 ,出版信息：  湖南文艺出版社 / 2016-4 / 36.80元,https://book.douban.com/subject/26681984/
首无·作祟之物:刀城言耶系列之三,8.8,(7793人评价),作者/译者： [日]三津田信三 / 张舟 ,出版信息：  吉林出版集团有限责任公司 / 2011-6 / 35.00元,https://book.douban.com/subject/6249670/
动物园,8.8,(1645人评价),作者/译者： 乙一 / 张筱森 ,出版信息：  人民文学出版社 / 2016-8 / 49.8,https://book.douban.com/subject/26889178/
库特利亚芙卡的排序:“冰菓”系列3,8.8,(1326人评价),作者/译者： [日] 米泽穗信 / 方宁 ,出版信息：  湖南美术出版社 / 2013-11 / 30.00元,https://book.douban.com/subject/25737796/
银河帝国10：裸阳,8.8,(3026人评价),作者/译者： [美] 艾萨克·阿西莫夫 / 叶李华 ,出版信息：  江苏文艺出版社 / 2013-6-15 / 26.00元,https://book.douban.com/subject/24531334/
法醫．屍體．解剖室：犯罪搜查216問:專業醫師解開神祕病態又稀奇古怪的醫學和鑑識問題,8.8,(290人评价),作者/译者： D. P.萊爾 / 蔡承志、孫家棟 ,出版信息：  麥田出版 / 2013-1-29 / NT$360,https://book.douban.com/subject/20738413/
犯罪心理学,8.8,(324人评价),作者/译者： 柯特·R.巴托尔(Curt R. Bartol)、安妮·M.巴托尔(Anne M. Bartol) / 李玫瑾 ,出版信息：  中国轻工业出版社 / 2017-8-1 / CNY 98.00,https://book.douban.com/subject/27129855/
爱伦·坡短篇小说集,8.8,(4503人评价),作者/译者： 爱伦·坡 / 陈良廷、徐汝春、马爱农 ,出版信息：  人民文学出版社 / 1998-2-1 / 17.00,https://book.douban.com/subject/1083429/
