书名,评分,评价人数,作者,出版社,url
繁花,8.7,(24455人评价),作者/译者： 金宇澄 ,出版信息：  上海文艺出版社 / 2013-3 / 48.00元,https://book.douban.com/subject/22714154/
一颗心的沦亡:茨威格小说选,8.7,(295人评价),作者/译者： 茨威格 / 高中甫 等 ,出版信息：  华夏出版社 / 2008-1 / 22.00元,https://book.douban.com/subject/3028929/
白鹿原,8.7,(107275人评价),作者/译者： 陈忠实 ,出版信息：  人民文学出版社 / 1997-12 / 28.00元,https://book.douban.com/subject/1085799/
玛利亚·斯图亚特传,8.7,(143人评价),作者/译者： (奥地利)斯台芬·茨威格 / 章鹏高 ,出版信息：  人民文学出版社 / 2011-7 / 29.00元,https://book.douban.com/subject/6784465/
变形的陶醉,8.7,(1196人评价),作者/译者： [奥]茨威格 / 赵蓉恒 ,出版信息：  上海译文出版社 / 2011-7-1 / 35.00元,https://book.douban.com/subject/6730333/
人类的群星闪耀时,8.7,(24773人评价),作者/译者： [奥] 斯蒂芬·茨威格 / 舒昌善 ,出版信息：  广西师范大学出版社 / 2004-8 / 18.00元,https://book.douban.com/subject/1083762/
看不见的收藏(德汉对照分级读物),8.7,(173人评价),"作者/译者： （奥）茨威格（zweig,s.） / 许平修 ",出版信息：  外语教学与研究出版社 / 2002-07-01 / 6.90元,https://book.douban.com/subject/1242263/
法兰西第一政客:富凯：背叛的马戏,8.7,(77人评价),作者/译者： 斯蒂芬-茨威格 / 王心洁、王琼、朱晓轩 ,出版信息：  希望出版社 / 2008 / 35.00元,https://book.douban.com/subject/1879354/
明朝那些事儿（壹）:洪武大帝,8.7,(184564人评价),作者/译者： 当年明月 ,出版信息：  中国友谊出版公司 / 2006-9 / 24.80,https://book.douban.com/subject/1873231/
只是孩子,8.7,(5000人评价),作者/译者： [美] 帕蒂•史密斯 / 刘奕 ,出版信息：  广西师范大学出版社 / 2012-10 / 39.00元,https://book.douban.com/subject/19962936/
Lettred'uneinconnue,8.7,(18人评价),作者/译者： Stefan Zweig / Alizir Hella、Olivier Bournac ,出版信息：  Stock / 2009 / 10€,https://book.douban.com/subject/4740126/
陌生女人的来信:孟京辉作序推荐版,8.6,(1791人评价),作者/译者： 【奥】斯蒂芬·茨威格 / 沈锡良 ,出版信息：  云南人民出版社 / 2016-4 / 32.00元,https://book.douban.com/subject/26745030/
近世代数概论,8.6,(22人评价),"作者/译者： （美）麦克莱恩（Mac、(美）伯克霍夫（Birkhoff,G.) ",出版信息：  人民邮电出版社 / 2008-9-1 / 69.00元,https://book.douban.com/subject/3181542/
一个陌生女子的来信,8.6,(25044人评价),作者/译者： [奥] 茨威格 / 李政 ,出版信息：  中国社会科学出版社 / 2004-5 / 20.00元,https://book.douban.com/subject/1159939/
BriefeinerUnbekannten,8.6,(98人评价),作者/译者： Stefan Zweig ,"出版信息：  Fischer (Tb.), Frankfurt / 1996-01-01 / EUR 4.95",https://book.douban.com/subject/1938191/
名家名译·一个陌生女人的来信:一个陌生女人的来信,8.6,(70人评价),作者/译者： 茨威格 / 高中甫 ,出版信息：  中央编译出版社 / 2011-3 / 21.80元,https://book.douban.com/subject/6828857/
为爱疯狂,8.6,(46人评价),作者/译者： 斯.茨威格[奥] ,出版信息：  花城出版社 / 2003-3 / 18.50元,https://book.douban.com/subject/1118817/
罗曼·罗兰,8.6,(16人评价),作者/译者： 茨威格 / 杨善禄、罗刚 ,出版信息：  安徽文艺出版社 / 2000-8 / 12.8,https://book.douban.com/subject/1642814/
麦琪的礼物:欧·亨利短篇小说经典,8.6,(64886人评价),作者/译者： [美] 欧·亨利 / 张经浩 ,出版信息：  上海社会科学院出版社 / 2003-7 / 25.00元,https://book.douban.com/subject/1051193/
跌荡一百年（下）:中国企业1870~1977,8.6,(4927人评价),作者/译者： 吴晓波 ,出版信息：  中信出版社 / 2009-9 / 42.00元,https://book.douban.com/subject/4010186/
一个女人一生中的二十四小时:一个女人一生中的二十四小时,8.6,(82人评价),作者/译者： 斯蒂芬·茨威格 / 关慧文 ,出版信息：  中国友谊出版公司 / 2012-7 / 32.00元,https://book.douban.com/subject/11517067/
少年维特的烦恼:外国中篇小说丛刊之二,8.6,(34人评价),作者/译者： 歌德等 / 杨武能 ,出版信息：  安徽人民出版社 / 1981 / 1.52RMB,https://book.douban.com/subject/2159814/
