书名,评分,评价人数,作者,出版社,url
科学的广告:ScientificAdvertising,8.0,(208人评价),作者/译者： 【美】克劳德·霍普金斯 / 史雷 ,出版信息：  上海文化出版社 / 2019-6-1 / 58.00,https://book.douban.com/subject/33462201/
当代广告学:（第11版）,8.5,(115人评价),作者/译者： (美)威廉·阿伦斯、迈克尔·维戈尔德、克里斯蒂安·阿伦斯 / 丁俊杰、程坪、陈志娟 ,出版信息：  人民邮电出版社 / 2010-10 / 398.00元,https://book.douban.com/subject/5423082/
超级广告人创意心得,8.1,(75人评价),作者/译者： 大创意PITCHINA ,出版信息：  广西师范大学出版社 / 2019-5 / 68.00,https://book.douban.com/subject/33437014/
如何让他买：改变消费者行为的十大策略,8.5,(310人评价),作者/译者： 亚当·费里尔、珍妮弗·弗莱明 / 王直上 ,出版信息：  中信出版和 / 2018-1-1 / 58,https://book.douban.com/subject/30136330/
乔治·路易斯大创意,8.4,(534人评价),作者/译者： [美] 乔治·路易斯、[美] 比尔·皮茨 / 何辉 ,出版信息：  中国人民大学出版社 / 2008-3 / 49.80元,https://book.douban.com/subject/3035175/
抢占心智:产品与品牌快速崛起的引爆打法,7.5,(678人评价),作者/译者： 江南春 ,出版信息：  中信出版集团 / 2018-8 / 58,https://book.douban.com/subject/30281784/
佐藤可士和的创意思考术,7.7,(872人评价),作者/译者： 佐藤可士和 / 时江涛 ,出版信息：  北京科学技术出版社 / 2011-8-1 / 39.00元,https://book.douban.com/subject/6746174/
一个广告人的自白,8.5,(1718人评价),作者/译者： 大卫·奥格威 / 林桦 ,出版信息：  中信出版社 / 2008-9 / 36.00元,https://book.douban.com/subject/3162179/
科学的广告+我的广告生涯:现代广告巨擘穷其一生的经验总结，影响大卫•奥格威人生的百年经典。,8.2,(125人评价),作者/译者： 【美】克劳德·霍普金斯 ,出版信息：  李宙、章雅倩 / 2016-1-1 / 58,https://book.douban.com/subject/26704121/
打破界限:电通式跨媒体沟通策略,7.8,(240人评价),作者/译者： 电通跨媒体开发项目组 / 苏友友 ,出版信息：  中信出版社 / 2011-10 / 35.00元,https://book.douban.com/subject/6892003/
從Brand到Icon，文化品牌行銷學:看世界頂尖企業如何創造神話、擦亮招牌,7.9,(25人评价),作者/译者： 道格拉斯 B. 霍特(Douglas B. Holt) / 楊琲琲、王承志 / 臉譜 / 2009,出版信息： 11/20 / NT360,https://book.douban.com/subject/4149745/
广告副作用（全二册）,7.5,(63人评价),作者/译者： 李欣频 ,出版信息：  中信出版集团 / 2018-9 / 159.00元,https://book.douban.com/subject/30354012/
蔚蓝诡计,8.2,(548人评价),作者/译者： （美）乔治•路易斯、比尔•皮茨 / 何辉 ,出版信息：  华文出版社 / 2010-12-22 / 49.80元,https://book.douban.com/subject/5415644/
超级符号就是超级创意：席卷中国市场17年的华与华战略营销创意方法（第三版）,7.7,(70人评价),作者/译者： 华杉、华楠 ,出版信息：  江苏凤凰文艺出版社 / 2019-12-1 / 74.9元,https://book.douban.com/subject/34904845/
逼人買到剁手指的77個文案促購技巧:抓住眼球、刺進要害、留在心上的廣告文案力,8.6,(63人评价),作者/译者： 川上徹也 / 涂綺芳 ,出版信息：  商業週刊 / 2017-2-16 / NT$320,https://book.douban.com/subject/27089864/
文案创作完全手册:文案大师教你一步步写出销售力,7.3,(238人评价),作者/译者： [美] 罗伯特·布莱、Robert W.Bly / 刘怡女、袁婧 ,出版信息：  后浪丨北京联合出版公司 / 2017-6 / 88.00元,https://book.douban.com/subject/27036938/
公关第一广告第二,6.9,(1086人评价),作者/译者： [美] 阿尔·里斯、劳拉·里斯 / 罗汉、虞琦 ,出版信息：  上海人民出版社 / 2004-04 / 32.00元,https://book.douban.com/subject/1033488/
广告拜物教,7.6,(3032人评价),作者/译者： 李欣频 ,出版信息：  电子工业出版社 / 2008-1 / 49.80元,https://book.douban.com/subject/2324366/
沟通:用故事产生共鸣,8.2,(86人评价),作者/译者： 杜瓦特 / 冯海洋、刘芳 ,出版信息：  电子工业出版社 / 2013-4 / 92.00元,https://book.douban.com/subject/23018929/
文案训练手册,7.7,(1401人评价),作者/译者： [美] 约瑟夫·休格曼 / 杨紫苏、张晓丽 ,出版信息：  中信出版社 / 2011-8 / 48.00元,https://book.douban.com/subject/6753830/
